material_id,project_id,project_budget,transaction_id,transaction_date,quantity,transport_mode,distance_covered,CO2_emission,project_name,project_start_date,project_end_date,project_location,supplier_id,material_name,material_category,supplier_name,supplier_location,supplier_rating
407,70,403635.9796424347,5335,2021-06-17,14,Drone,225.1766256054855,1519.7732799081937,Project_70,2025-10-31,2026-04-30,City_D,8,Material_407,Insulation,Supplier_8,City_E,4.0
706,22,270037.4610087137,5336,2021-06-17,91,Rail,18.319807207956252,390.3081108636598,Project_22,2021-10-31,2022-04-30,City_C,6,Material_706,Structural,Supplier_6,City_E,1.0
248,11,398383.125959501,5337,2021-06-17,97,Rail,224.4805293299772,3311.5920459985696,Project_11,2020-11-30,2021-05-30,City_D,10,Material_248,Structural,Supplier_10,City_F,3.0
400,22,270037.4610087137,5338,2021-06-17,71,Drone,426.08869474768676,7071.055826936489,Project_22,2021-10-31,2022-04-30,City_C,9,Material_400,Binder,Supplier_9,City_G,5.0
574,7,90799.55375228907,5339,17/06/2021,96,Drone,122.758141534033,2677.039541759987,Project_7,2020-07-31,2021-01-31,City_B,7,Material_574,Structural,Supplier_7,City_G,4.0
732,47,175912.74088626273,5340,2021-06-17,24,Drone,80.94156324819511,737.4895614058153,Project_47,2023-11-30,2024-05-30,City_B,1,Material_732,Insulation,Supplier_1,City_E,2.0
851,84,462789.0637229991,5341,2021-06-18,96,Rail,486.94160194152533,5976.1853274799105,project_84,2026-12-31,2027-06-30,City_B,5,Material_851,Structural,Supplier_5,City_F,4.0
497,41,350930.0527123332,5342,2021-06-18,73,Rail,452.1584481035603,6843.735900500781,Project_41,2023-05-31,2023-11-30,City_A,2,Material_497,Insulation,Supplier_2,City_E,5.0
55,82,233331.71969618674,5343,2021-06-18,68,Drone,70.44303546118415,1162.8573013404232,project_82,2026-10-31,2027-04-30,City_D,5,Material_55,Binder,Supplier_5,City_F,4.0
66,25,239766.68136443177,5344,2021-06-18,56,Drone,211.42802327690137,3111.7530296548034,Project_25,2022-01-31,2022-07-31,City_C,4,Material_66,Structural,Supplier_4,City_G,1.0
922,56,242151.7266123623,5345,18/06/2021,43,Truck,266.75006573668037,2677.8490194696,Project_56,2024-08-31,2025-02-28,City_B,5,Material_922,Insulation,Supplier_5,City_F,4.0
82,79,367135.64677576104,5346,2021-06-18,64,Rail,317.0326027164333,2784.3029469766966,Project_79,2026-07-31,2027-01-31,City_D,7,Material_82,Insulation,Supplier_7,City_G,4.0
922,27,270037.4610087137,5347,2021-06-18,27,Rail,22.21313751959225,113.53608261316494,Project_27,2022-03-31,2022-09-30,City_C,5,Material_922,Insulation,Supplier_5,City_F,4.0
875,3,482948.43543472525,5348,2021-06-18,73,Truck,378.89081528752325,5171.336494840325,Project_3,2020-03-31,2020-09-30,City_C,6,Material_875,Structural,Supplier_6,City_E,1.0
344,95,151789.00199570245,5349,2021-06-18,58,Truck,17.27285123250098,160.28516946390175,Project_95,2027-11-30,2028-05-30,City_D,9,Material_344,Structural,Supplier_9,City_G,5.0
238,48,397782.0284033645,5350,2021-06-18,87,Rail,160.9405483680035,4380.650612094258,project_48,2023-12-31,2024-06-30,City_A,5,Material_238,Structural,Supplier_5,City_F,4.0
56,63,453364.82315097307,5351,2021-06-19,20,Truck,49.46666165576161,432.80034017567806,Project_63,2025-03-31,2025-09-30,City_B,3,Material_56,Binder,Supplier_3,City_G,5.0
563,14,225611.09988986986,5352,2021-06-19,82,Drone,491.21434912368585,11486.431725033766,Project_14,2021-02-28,2021-08-28,City_B,8,Material_563,Binder,Supplier_8,City_E,4.0
198,86,367159.9689487641,5353,2021-06-19,70,Truck,48.79164047569608,1528.943226467495,Project_86,2027-02-28,2027-08-28,City_A,2,Material_198,Binder,Supplier_2,City_E,5.0
110,59,919743.8851142318,5354,2021-06-19,39,Truck,408.51490862911055,6312.382934473358,Project_59,2024-11-30,2025-05-30,City_D,1,Material_110,Insulation,Supplier_1,City_E,2.0
592,90,270037.4610087137,5355,2021-06-19,1,Drone,298.1343599098759,79.56156968332093,Project_90,2027-06-30,2027-12-30,City_D,10,Material_592,Structural,Supplier_10,City_F,3.0
313,75,299196.9755300338,5356,2021-06-19,58,Rail,193.94634185753466,2677.8490194696,Project_75,2026-03-31,2026-09-30,City_D,10,Material_313,Insulation,Supplier_10,City_F,3.0
788,83,145039.18208198238,5357,2021-06-19,74,Rail,244.15513687446594,4872.953881127718,Project_83,2026-11-30,2027-05-30,City_D,2,Material_788,Structural,Supplier_2,City_E,5.0
492,81,82501.87961088613,5358,2021-06-19,89,Drone,379.2566735422615,14323.471244286031,project_81,2026-09-30,2027-03-30,City_A,9,Material_492,Insulation,Supplier_9,City_G,5.0
720,42,76142.59103470482,5359,2021-06-19,97,Rail,86.14136821772553,1485.802363395766,Project_42,2023-06-30,2023-12-30,City_A,4,Material_720,Insulation,Supplier_4,City_G,1.0
290,7,90799.55375228907,5360,2021-06-19,46,Rail,76.56005690572843,1010.8282330986898,Project_7,2020-07-31,2021-01-31,City_B,1,Material_290,Binder,Supplier_1,City_E,2.0
39,47,175912.74088626273,5361,2021-06-20,58,Rail,338.94050505488536,4444.229373538899,Project_47,2023-11-30,2024-05-30,City_B,5,Material_39,Structural,Supplier_5,City_F,4.0
233,72,310976.3635924036,5362,2021-06-20,56,Truck,337.0819076970155,5623.953034989181,Project_72,2025-12-31,2026-06-30,City_D,8,Material_233,Insulation,Supplier_8,City_E,4.0
160,93,155402.0197601285,5363,2021-06-20,8,Drone,216.8104622709145,359.1249047634625,Project_93,2027-09-30,2028-03-30,City_B,10,Material_160,Insulation,Supplier_10,City_F,3.0
546,54,171168.1513276329,5364,2021-06-20,54,Rail,106.24330298526121,2303.309763032985,Project_54,2024-06-30,2024-12-30,City_D,6,Material_546,Insulation,Supplier_6,City_E,1.0
931,92,351030.2077319368,5365,2021-06-20,72,Drone,77.65485537437083,1318.4652460635323,Project_92,2027-08-31,2028-02-29,City_B,6,Material_931,Binder,Supplier_6,City_E,1.0
745,10,438254.9508369453,5366,2021-06-20,13,Drone,266.75006573668037,529.7753589124312,Project_10,2020-10-31,2021-04-30,City_A,8,Material_745,Structural,Supplier_8,City_E,4.0
121,6,123766.42539278559,5367,2021-06-20,83,Truck,95.10638023556648,1715.7701819331357,Project_6,2020-06-30,2020-12-30,City_D,5,Material_121,Structural,Supplier_5,City_F,4.0
88,85,68310.17177779334,5368,2021-06-20,30,Rail,77.85619171156189,1088.5379021775998,Project_85,2027-01-31,2027-07-31,City_A,5,Material_88,Insulation,Supplier_5,City_F,4.0
164,14,225611.09988986986,5369,2021-06-20,80,Rail,188.3831330231926,5286.624238935886,Project_14,2021-02-28,2021-08-28,City_B,5,Material_164,Insulation,Supplier_5,City_F,4.0
573,17,309900.67695988156,5370,2021-06-20,62,Drone,119.68853894525807,1771.993653156545,Project_17,2021-05-31,2021-11-30,City_C,6,Material_573,Insulation,Supplier_6,City_E,1.0
839,56,242151.7266123623,5371,2021-06-21,40,Truck,336.8209183275779,5297.20973656072,Project_56,2024-08-31,2025-02-28,City_B,6,Material_839,Structural,Supplier_6,City_E,1.0
361,12,53805.64013990858,5372,21/06/2021,87,Rail,253.29288426253694,3240.180875987814,Project_12,2020-12-31,2021-06-30,City_A,5,Material_361,Binder,Supplier_5,City_F,4.0
546,4,373704.3782423853,5373,2021-06-21,50,Drone,196.4395113610553,2677.8490194696,Project_4,2020-04-30,2020-10-30,City_A,6,Material_546,Insulation,Supplier_6,City_E,1.0
820,20,288014.4012885507,5374,2021-06-21,92,Drone,325.9698829730061,4900.774846638846,Project_20,2021-08-31,2022-02-28,City_D,2,Material_820,Insulation,Supplier_2,City_E,5.0
491,62,96226.48180300942,5375,2021-06-21,20,Rail,87.60196700411048,584.3412925130657,Project_62,2025-02-28,2025-08-28,City_A,1,Material_491,Structural,Supplier_1,City_E,2.0
33,11,398383.125959501,5376,2021-06-21,76,Drone,349.7021975361821,4336.867282049116,Project_11,2020-11-30,2021-05-30,City_D,8,Material_33,Structural,Supplier_8,City_E,4.0
67,38,89532.73431129847,5377,2021-06-21,12,Rail,334.06264802789076,520.6305700850771,Project_38,2023-02-28,2023-08-28,City_C,10,Material_67,Binder,Supplier_10,City_F,3.0
881,23,100582.77823091074,5378,2021-06-21,84,Drone,91.98674209734564,2946.819988101957,project_23,2021-11-30,2022-05-30,City_A,4,Material_881,Structural,Supplier_4,City_G,1.0
460,58,227993.9347634459,5379,2021-06-21,5,Drone,304.00343899728915,735.443592147433,project_58,2024-10-31,2025-04-30,City_D,7,Material_460,Structural,Supplier_7,City_G,4.0
399,71,268953.9219634791,5380,2021-06-21,76,Truck,469.3564311946516,5319.395144879621,Project_71,2025-11-30,2026-05-30,City_A,2,Material_399,Structural,Supplier_2,City_E,5.0
619,72,310976.3635924036,5381,2021-06-22,29,Drone,385.3851678048529,1490.817060640623,Project_72,2025-12-31,2026-06-30,City_D,9,Material_619,Binder,Supplier_9,City_G,5.0
451,97,472205.175323829,5382,2021-06-22,62,Drone,268.7179399431636,3232.089825931423,Project_97,2028-01-31,2028-07-31,City_D,7,Material_451,Insulation,Supplier_7,City_G,4.0
48,3,482948.43543472525,5383,2021-06-22,44,Drone,365.18978443519734,6225.070798118792,Project_3,2020-03-31,2020-09-30,City_C,10,Material_48,Insulation,Supplier_10,City_F,3.0
336,36,211495.2867043449,5384,2021-06-22,2,Rail,112.85133126935445,92.30284798546421,Project_36,2022-12-31,2023-06-30,City_C,1,Material_336,Structural,Supplier_1,City_E,2.0
799,90,270037.4610087137,5385,2021-06-22,29,Drone,60.30797631834564,664.5112796590626,Project_90,2027-06-30,2027-12-30,City_D,9,Material_799,Binder,Supplier_9,City_G,5.0
709,45,119637.7663709079,5386,2021-06-22,90,Truck,283.3001703314142,2677.8490194696,Project_45,2023-09-30,2024-03-30,City_B,7,Material_709,Structural,Supplier_7,City_G,4.0
497,52,152404.84224091633,5387,2021-06-22,26,Rail,460.83307830489827,2090.9058739868033,Project_52,2024-04-30,2024-10-30,City_A,2,Material_497,Insulation,Supplier_2,City_E,5.0
945,50,270037.4610087137,5388,2021-06-22,80,Truck,63.10673255382702,2384.5035194544757,Project_50,2024-02-29,2024-08-29,City_D,7,Material_945,Structural,Supplier_7,City_G,4.0
669,95,151789.00199570245,5389,2021-06-22,10,Truck,440.39837957344906,1743.1019284685965,Project_95,2027-11-30,2028-05-30,City_D,3,Material_669,Binder,Supplier_3,City_G,5.0
769,80,461622.9687415777,5390,2021-06-22,67,Drone,338.1437271598101,2533.4086314714737,Project_80,2026-08-31,2027-02-28,City_D,3,Material_769,Binder,Supplier_3,City_G,5.0
530,1,378840.8485445615,5391,23/06/2021,67,Rail,203.29066014333455,6250.668074079227,Project_1,2020-01-31,2020-07-31,City_D,7,Material_530,Binder,Supplier_7,City_G,4.0
279,53,353875.5377386022,5392,2021-06-23,99,Drone,4653.911325066803,19304.052175741544,Project_53,2024-05-31,2024-11-30,City_B,1,Material_279,Insulation,Supplier_1,City_E,2.0
871,64,210980.2417194673,5393,2021-06-23,36,Rail,339.2877399433202,2677.8490194696,Project_64,2025-04-30,2025-10-30,City_D,6,Material_871,Insulation,Supplier_6,City_E,1.0
773,83,145039.18208198238,5394,23/06/2021,68,Truck,406.84266499059095,7134.154834268424,Project_83,2026-11-30,2027-05-30,City_D,6,Material_773,Binder,Supplier_6,City_E,1.0
817,1,378840.8485445615,5395,2021-06-23,92,Rail,271.35663319995496,10458.004460423514,Project_1,2020-01-31,2020-07-31,City_D,10,Material_817,Binder,Supplier_10,City_F,3.0
405,30,66478.82415284181,5396,2021-06-23,6,Truck,424.4329471239857,721.1578375019556,project_30,2022-06-30,2022-12-30,City_B,9,Material_405,Binder,Supplier_9,City_G,5.0
183,63,453364.82315097307,5397,2021-06-23,13,Rail,469.19097374558834,1161.7928527512786,Project_63,2025-03-31,2025-09-30,City_B,1,Material_183,Insulation,Supplier_1,City_E,2.0
268,49,358049.89562397427,5398,2021-06-23,43,Rail,221.78069547659283,3126.104957306109,Project_49,2024-01-31,2024-07-31,City_A,9,Material_268,Insulation,Supplier_9,City_G,5.0
216,46,285099.4498207758,5399,2021-06-23,44,Rail,96.75912902735556,1821.636350387701,Project_46,2023-10-31,2024-04-30,City_A,5,Material_216,Insulation,Supplier_5,City_F,4.0
115,83,145039.18208198238,5400,2021-06-23,99,Truck,194.84245727807593,3457.969140051581,Project_83,2026-11-30,2027-05-30,City_D,8,Material_115,Binder,Supplier_8,City_E,4.0
682,70,403635.9796424347,5401,2021-06-24,91,Truck,419.47064452100545,6899.850004517444,Project_70,2025-10-31,2026-04-30,City_D,10,Material_682,Insulation,Supplier_10,City_F,3.0
514,76,361226.65049511276,5402,2021-06-24,13,Drone,118.42418226245155,452.58244893783643,project_76,2026-04-30,2026-10-30,City_C,4,Material_514,Structural,Supplier_4,City_G,1.0
389,37,412111.918759355,5403,2021-06-24,19,Truck,316.6116060962196,1274.567558284013,Project_37,2023-01-31,2023-07-31,City_A,5,Material_389,Structural,Supplier_5,City_F,4.0
388,96,476895.4850634374,5404,2021-06-24,59,Truck,490.228652015395,9980.615296346752,Project_96,2027-12-31,2028-06-30,City_D,1,Material_388,Structural,Supplier_1,City_E,2.0
722,77,333857.07008845,5405,2021-06-24,13,Rail,166.76039768822494,891.6909027557937,Project_77,2026-05-31,2026-11-30,City_C,3,Material_722,Structural,Supplier_3,City_G,5.0
100,87,129283.67943618153,5406,2021-06-24,46,Truck,355.81567727843816,3908.687560402425,Project_87,2027-03-31,2027-09-30,City_A,6,Material_100,Insulation,Supplier_6,City_E,1.0
951,24,472658.090580287,5407,2021-06-24,65,Drone,174.8174638142738,5299.974455026997,Project_24,2021-12-31,2022-06-30,City_B,2,Material_951,Binder,Supplier_2,City_E,5.0
58,78,481627.99238815747,5408,2021-06-24,37,Truck,120.07426979416684,488.2139379212095,Project_78,2026-06-30,2026-12-30,City_D,9,Material_58,Insulation,Supplier_9,City_G,5.0
672,87,129283.67943618153,5409,2021-06-24,32,Rail,102.00820079134012,897.6862218435672,Project_87,2027-03-31,2027-09-30,City_A,8,Material_672,Structural,Supplier_8,City_E,4.0
4,90,270037.4610087137,5410,2021-06-24,52,Drone,266.75006573668037,453.40755161698166,Project_90,2027-06-30,2027-12-30,City_D,3,Material_4,Structural,Supplier_3,City_G,5.0
974,49,358049.89562397427,5411,2021-06-25,93,Truck,422.8144903989197,15688.653517910581,Project_49,2024-01-31,2024-07-31,City_A,6,Material_974,Structural,Supplier_6,City_E,1.0
35,80,461622.9687415777,5412,2021-06-25,40,Rail,292.50903894102476,2892.116761759395,Project_80,2026-08-31,2027-02-28,City_D,9,Material_35,Binder,Supplier_9,City_G,5.0
581,85,68310.17177779334,5413,25/06/2021,86,Truck,90.46120690460421,3459.041818166519,Project_85,2027-01-31,2027-07-31,City_A,4,Material_581,Binder,Supplier_4,City_G,1.0
562,11,398383.125959501,5414,25/06/2021,59,Truck,155.27169801764512,3602.9840595477826,Project_11,2020-11-30,2021-05-30,City_D,9,Material_562,Structural,Supplier_9,City_G,5.0
230,89,495606.54122965643,5415,2021-06-25,61,Rail,482.77423626662915,10845.850741461047,Project_89,2027-05-31,2027-11-30,City_B,1,Material_230,Structural,Supplier_1,City_E,2.0
950,30,66478.82415284181,5416,2021-06-25,10,Rail,71.3018632364606,317.7574110909057,project_30,2022-06-30,2022-12-30,City_B,4,Material_950,Structural,Supplier_4,City_G,1.0
414,98,270037.4610087137,5417,2021-06-25,19,Truck,95.96814138254372,908.9547505834876,Project_98,2028-02-29,2028-08-29,City_B,8,Material_414,Structural,Supplier_8,City_E,4.0
303,43,111018.97531515686,5418,2021-06-25,72,Rail,486.45346203610393,17489.37606453347,Project_43,2023-07-31,2024-01-31,City_C,5,Material_303,Insulation,Supplier_5,City_F,4.0
846,71,268953.9219634791,5419,2021-06-25,61,Truck,449.5391093747283,6281.303222887415,Project_71,2025-11-30,2026-05-30,City_A,8,Material_846,Insulation,Supplier_8,City_E,4.0
650,99,365138.35458091594,5420,2021-06-25,42,Rail,42.618832454646586,2677.8490194696,Project_99,2028-03-31,2028-09-30,City_C,10,Material_650,Structural,Supplier_10,City_F,3.0
69,24,472658.090580287,5421,2021-06-26,96,Drone,156.78959576097574,5510.511681818041,Project_24,2021-12-31,2022-06-30,City_B,6,Material_69,Structural,Supplier_6,City_E,1.0
606,60,364896.9530478012,5422,2021-06-26,40,Drone,409.71804870481674,2590.1716727433627,Project_60,2024-12-31,2025-06-30,City_C,6,Material_606,Structural,Supplier_6,City_E,1.0
59,17,309900.67695988156,5423,2021-06-26,84,Rail,160.20521090974853,4341.2824101571305,Project_17,2021-05-31,2021-11-30,City_C,1,Material_59,Binder,Supplier_1,City_E,2.0
989,8,171342.0480332275,5424,26/06/2021,56,Rail,12.327155228963019,239.6502040205197,Project_8,2020-08-31,2021-02-28,City_B,5,Material_989,Insulation,Supplier_5,City_F,4.0
733,49,358049.89562397427,5425,2021-06-26,38,Drone,424.60204664333327,5564.90489151025,Project_49,2024-01-31,2024-07-31,City_A,3,Material_733,Binder,Supplier_3,City_G,5.0
51,30,66478.82415284181,5426,2021-06-26,13,Rail,266.75006573668037,614.9433378528565,project_30,2022-06-30,2022-12-30,City_B,10,Material_51,Structural,Supplier_10,City_F,3.0
665,53,353875.5377386022,5427,2021-06-26,66,Rail,147.0260232248427,2677.8490194696,Project_53,2024-05-31,2024-11-30,City_B,4,Material_665,Structural,Supplier_4,City_G,1.0
581,19,255528.09819480203,5428,2021-06-26,23,Truck,38.908292288143386,232.00158776031756,Project_19,2021-07-31,2022-01-31,City_B,4,Material_581,Binder,Supplier_4,City_G,1.0
713,4,373704.3782423853,5429,2021-06-26,24,Drone,207.21466875341937,1268.303887296252,Project_4,2020-04-30,2020-10-30,City_A,5,Material_713,Structural,Supplier_5,City_F,4.0
307,63,453364.82315097307,5430,26/06/2021,61,Drone,307.7154118636479,3103.4570890485115,Project_63,2025-03-31,2025-09-30,City_B,5,Material_307,Insulation,Supplier_5,City_F,4.0
240,18,486088.5693732426,5431,27/06/2021,2,Rail,372.43881155724284,74.88370947994187,Project_18,2021-06-30,2021-12-30,City_B,2,Material_240,Insulation,Supplier_2,City_E,5.0
76,75,299196.9755300338,5432,2021-06-27,80,Rail,52.585036991257404,2677.8490194696,Project_75,2026-03-31,2026-09-30,City_D,1,Material_76,Insulation,Supplier_1,City_E,2.0
357,27,270037.4610087137,5433,2021-06-27,60,Truck,177.72466547323057,1092.652609998586,Project_27,2022-03-31,2022-09-30,City_C,7,Material_357,Binder,Supplier_7,City_G,4.0
92,69,459342.5378659155,5434,2021-06-27,51,Rail,207.2834299723057,4799.18437035595,Project_69,2025-09-30,2026-03-30,City_A,6,Material_92,Binder,Supplier_6,City_E,1.0
253,97,472205.175323829,5435,2021-06-27,12,Rail,277.3214328485582,474.6604963569894,Project_97,2028-01-31,2028-07-31,City_D,6,Material_253,Binder,Supplier_6,City_E,1.0
635,55,417126.2859611962,5436,2021-06-27,19,Drone,334.1040463997593,2831.138354487287,Project_55,2024-07-31,2025-01-31,City_C,3,Material_635,Binder,Supplier_3,City_G,5.0
480,19,255528.09819480203,5437,2021-06-27,56,Drone,64.27773103789258,1484.7618555723857,Project_19,2021-07-31,2022-01-31,City_B,3,Material_480,Structural,Supplier_3,City_G,5.0
669,21,477330.86004851165,5438,2021-06-27,65,Truck,463.98106415412707,13616.673593903999,project_21,2021-09-30,2022-03-30,City_D,3,Material_669,Binder,Supplier_3,City_G,5.0
676,72,310976.3635924036,5439,2021-06-27,41,Rail,292.32034175291324,3538.915695248757,Project_72,2025-12-31,2026-06-30,City_D,8,Material_676,Insulation,Supplier_8,City_E,4.0
704,39,126721.502362334,5440,2021-06-27,62,Rail,230.18107807066403,6206.709136363095,Project_39,2023-03-31,2023-09-30,City_C,7,Material_704,Binder,Supplier_7,City_G,4.0
674,15,62947.22471966816,5441,2021-06-28,82,Rail,334.1414675339877,12576.068150745255,Project_15,2021-03-31,2021-09-30,City_C,8,Material_674,Structural,Supplier_8,City_E,4.0
331,57,186518.78932132584,5442,28/06/2021,52,Drone,412.4278908114501,8109.987580822977,Project_57,2024-09-30,2025-03-30,City_D,5,Material_331,Binder,Supplier_5,City_F,4.0
725,70,403635.9796424347,5443,28/06/2021,92,Rail,272.6392814422766,8094.80777093718,Project_70,2025-10-31,2026-04-30,City_D,3,Material_725,Structural,Supplier_3,City_G,5.0
187,45,119637.7663709079,5444,2021-06-28,68,Rail,55.09367410252549,422.07240175391286,Project_45,2023-09-30,2024-03-30,City_B,10,Material_187,Structural,Supplier_10,City_F,3.0
722,82,233331.71969618674,5445,2021-06-28,73,Rail,118.767101113816,2075.6990741766976,project_82,2026-10-31,2027-04-30,City_D,3,Material_722,Structural,Supplier_3,City_G,5.0
776,72,310976.3635924036,5446,2021-06-28,11,Truck,356.3776615430945,1061.2031276150203,Project_72,2025-12-31,2026-06-30,City_D,9,Material_776,Binder,Supplier_9,City_G,5.0
887,72,310976.3635924036,5447,2021-06-28,43,Truck,415.68706104991816,8507.195906934241,Project_72,2025-12-31,2026-06-30,City_D,6,Material_887,Structural,Supplier_6,City_E,1.0
699,10,438254.9508369453,5448,2021-06-28,37,Truck,228.3511094369889,2948.104806431221,Project_10,2020-10-31,2021-04-30,City_A,8,Material_699,Binder,Supplier_8,City_E,4.0
481,30,66478.82415284181,5449,2021-06-28,55,Truck,176.68642218318672,3861.9543428714533,project_30,2022-06-30,2022-12-30,City_B,5,Material_481,Insulation,Supplier_5,City_F,4.0
365,73,396454.77809268725,5450,2021-06-28,4,Truck,350.9268520098429,404.17865635757227,Project_73,2026-01-31,2026-07-31,City_C,3,Material_365,Structural,Supplier_3,City_G,5.0
292,74,357523.35415044805,5451,2021-06-29,18,Rail,410.4303043481687,3366.2077341837326,Project_74,2026-02-28,2026-08-28,City_B,2,Material_292,Binder,Supplier_2,City_E,5.0
834,23,100582.77823091074,5452,2021-06-29,68,Truck,323.47091104880803,5007.35893771874,project_23,2021-11-30,2022-05-30,City_A,9,Material_834,Binder,Supplier_9,City_G,5.0
257,15,62947.22471966816,5453,2021-06-29,87,Rail,456.20644550147307,13408.086267651726,Project_15,2021-03-31,2021-09-30,City_C,7,Material_257,Insulation,Supplier_7,City_G,4.0
439,90,270037.4610087137,5454,29/06/2021,35,Rail,359.42642557342117,2543.1820327131486,Project_90,2027-06-30,2027-12-30,City_D,6,Material_439,Structural,Supplier_6,City_E,1.0
13,50,270037.4610087137,5455,2021-06-29,68,Drone,191.06016919450303,5834.896115604087,Project_50,2024-02-29,2024-08-29,City_D,5,Material_13,Structural,Supplier_5,City_F,4.0
473,59,919743.8851142318,5456,2021-06-29,81,Truck,56.536324130411295,812.3910002708931,Project_59,2024-11-30,2025-05-30,City_D,3,Material_473,Insulation,Supplier_3,City_G,5.0
431,22,270037.4610087137,5457,2021-06-29,31,Truck,115.36154755927907,1253.8872187660133,Project_22,2021-10-31,2022-04-30,City_C,10,Material_431,Insulation,Supplier_10,City_F,3.0
447,18,486088.5693732426,5458,2021-06-29,5,Truck,149.85407612890344,366.3079786074176,Project_18,2021-06-30,2021-12-30,City_B,5,Material_447,Binder,Supplier_5,City_F,4.0
157,21,477330.86004851165,5459,2021-06-29,82,Drone,42.670111319099256,1712.9146852402007,project_21,2021-09-30,2022-03-30,City_D,1,Material_157,Binder,Supplier_1,City_E,2.0
116,59,919743.8851142318,5460,2021-06-29,78,Drone,236.39413216749134,4971.962905938594,Project_59,2024-11-30,2025-05-30,City_D,1,Material_116,Binder,Supplier_1,City_E,2.0
83,58,227993.9347634459,5461,2021-06-30,3,Truck,32.06298092364639,13.237986698579778,project_58,2024-10-31,2025-04-30,City_D,4,Material_83,Binder,Supplier_4,City_G,1.0
899,14,225611.09988986986,5462,2021-06-30,29,Drone,91.66028085368634,495.811650070894,Project_14,2021-02-28,2021-08-28,City_B,3,Material_899,Binder,Supplier_3,City_G,5.0
977,44,232917.60883951094,5463,2021-06-30,4,Drone,221.50626217481073,156.2915670630233,Project_44,2023-08-31,2024-02-29,City_C,7,Material_977,Structural,Supplier_7,City_G,4.0
994,83,145039.18208198238,5464,2021-06-30,68,Rail,334.61280746741477,8634.217618369295,Project_83,2026-11-30,2027-05-30,City_D,6,Material_994,Insulation,Supplier_6,City_E,1.0
696,62,96226.48180300942,5465,2021-06-30,98,Truck,37.14524235145399,834.5773417552518,Project_62,2025-02-28,2025-08-28,City_A,3,Material_696,Insulation,Supplier_3,City_G,5.0
541,36,211495.2867043449,5466,2021-06-30,19,Truck,322.8421897804848,1381.5121263636836,Project_36,2022-12-31,2023-06-30,City_C,8,Material_541,Structural,Supplier_8,City_E,4.0
201,54,171168.1513276329,5467,30/06/2021,81,Truck,207.57313646663044,5070.94451011736,Project_54,2024-06-30,2024-12-30,City_D,2,Material_201,Insulation,Supplier_2,City_E,5.0
5,27,270037.4610087137,5468,2021-06-30,46,Truck,400.1680533614126,6215.133913245574,Project_27,2022-03-31,2022-09-30,City_C,7,Material_5,Structural,Supplier_7,City_G,4.0
331,35,425806.94611365424,5469,2021-06-30,35,Truck,23.97680243350068,295.3580376267364,Project_35,2022-11-30,2023-05-30,City_D,5,Material_331,Binder,Supplier_5,City_F,4.0
136,85,68310.17177779334,5470,2021-06-30,32,Rail,258.88017328261856,2057.553965757475,Project_85,2027-01-31,2027-07-31,City_A,10,Material_136,Structural,Supplier_10,City_F,3.0
820,76,361226.65049511276,5471,2021-07-01,20,Drone,81.18014411647397,768.3007460757385,project_76,2026-04-30,2026-10-30,City_C,2,Material_820,Insulation,Supplier_2,City_E,5.0
98,23,100582.77823091074,5472,2021-07-01,98,Truck,205.9452185191342,9593.422424991808,project_23,2021-11-30,2022-05-30,City_A,4,Material_98,Insulation,Supplier_4,City_G,1.0
734,49,358049.89562397427,5473,2021-07-01,64,Truck,192.7628372622568,2677.8490194696,Project_49,2024-01-31,2024-07-31,City_A,6,Material_734,Insulation,Supplier_6,City_E,1.0
97,32,248950.37356851666,5474,2021-07-01,25,Drone,212.9441907615405,2544.0407405247474,Project_32,2022-08-31,2023-02-28,City_D,3,Material_97,Binder,Supplier_3,City_G,5.0
251,68,214864.93793364422,5475,2021-07-01,5,Drone,447.5277687438515,792.0006333504627,project_68,2025-08-31,2026-02-28,City_A,5,Material_251,Structural,Supplier_5,City_F,4.0
49,82,233331.71969618674,5476,01/07/2021,10,Truck,310.46624698905623,1387.7222780076322,project_82,2026-10-31,2027-04-30,City_D,6,Material_49,Binder,Supplier_6,City_E,1.0
960,40,229205.31997844914,5477,2021-07-01,74,Rail,2550.563237868239,7510.8690460385415,Project_40,2023-04-30,2023-10-30,City_A,6,Material_960,Structural,Supplier_6,City_E,1.0
345,20,288014.4012885507,5478,2021-07-01,36,Truck,387.0382435146668,2198.7254632522245,Project_20,2021-08-31,2022-02-28,City_D,1,Material_345,Binder,Supplier_1,City_E,2.0
887,45,119637.7663709079,5479,2021-07-01,68,Rail,217.75312732948873,5936.8541058998635,Project_45,2023-09-30,2024-03-30,City_B,6,Material_887,Structural,Supplier_6,City_E,1.0
886,4,373704.3782423853,5480,2021-07-01,21,Truck,401.8544518280382,1784.2489764170825,Project_4,2020-04-30,2020-10-30,City_A,5,Material_886,Insulation,Supplier_5,City_F,4.0
218,40,229205.31997844914,5481,2021-07-02,4,Truck,356.6394355033503,584.4362684965905,Project_40,2023-04-30,2023-10-30,City_A,9,Material_218,Insulation,Supplier_9,City_G,5.0
667,75,299196.9755300338,5482,02/07/2021,45,Drone,390.2662739210638,7572.874635658118,Project_75,2026-03-31,2026-09-30,City_D,10,Material_667,Binder,Supplier_10,City_F,3.0
