transaction_id,project_id,material_id,transaction_date,quantity,transport_mode,distance_covered,CO2_emission,supplier_rating,project_budget
6033,73,417,2021-08-26,25,Drone,185.7765846873505,1514.3033798969227,,
6034,69,276,2021-08-26,47,Drone,86.2062844111747,588.379414367779,,
6035,74,834,2021-08-26,92,Truck,75.45715788420613,911.9747158967506,,
6036,58,840,2021-08-26,39,Rail,59.563932728027496,683.8077204412049,,
6037,26,952,2021-08-26,11,Drone,407.0988726701167,2236.6369698178382,,
6038,1,193,2021-08-26,64,Rail,215.54871361870863,5527.141957979894,,
6039,32,182,2021-08-26,14,Rail,462.1325516545639,2598.2001537886445,,
6040,70,99,2021-08-26,54,Truck,180.10580711457249,2014.758646991953,,
6041,56,499,2021-08-27,78,Truck,272.61135014391425,4335.960602415416,,
6042,60,718,2021-08-27,97,Rail,96.69866096547868,1837.572826352792,,
6043,73,519,2021-08-27,17,Drone,230.74189187610952,1465.7505379832107,,
6044,54,491,2021-08-27,61,Drone,341.6651605316784,3683.92764867036,,
6045,80,280,2021-08-27,74,Truck,498.08650893926927,8149.454730334811,,
6046,59,405,2021-08-27,55,Rail,448.235159909857,12046.753877495632,,
6047,79,579,2021-08-27,24,Truck,38.56731871621875,328.3252967601563,,
6048,75,38,2021-08-27,51,Rail,256.60923144404575,5607.683748763549,,
6049,13,781,2021-08-27,26,Rail,392.4867011611563,4467.175028625096,,
6050,11,23,2021-08-27,51,Rail,309.9846959518896,6859.550885357084,,
6051,17,370,2021-08-28,43,Drone,272.3959397121996,2509.937145552869,,
6052,12,688,2021-08-28,42,Drone,349.14343574242014,7299.780015526098,,
6053,13,519,2021-08-28,74,Rail,415.5056656690027,11912.795547074516,,
6054,1,846,2021-08-28,68,Drone,118.62752621201363,1262.222360594379,,
6055,99,925,2021-08-28,79,Truck,305.3979549052231,9420.31283533645,,
6056,52,994,2021-08-28,37,Truck,183.9740360685545,2017.1515330035072,,
6057,8,423,2021-08-28,77,Truck,164.92496680765458,2388.835606361932,,
6058,3,102,2021-08-28,43,Drone,35.48006723514794,609.9387216033464,,
6059,33,398,2021-08-28,33,Drone,294.5079991430716,,,
6060,45,984,2021-08-28,2,Rail,211.64568126320387,126.50609374653186,,
6061,97,815,2021-08-29,16,Rail,433.33783272548254,3199.0338772609894,,
6062,12,326,2021-08-29,8,Truck,305.1751602601777,383.0839873762261,,
6063,77,638,2021-08-29,76,Truck,322.19832314156224,10921.572631323144,,
6064,39,135,2021-08-29,60,Drone,220.6879571416841,6064.911746703887,,
6065,71,901,2021-08-29,91,Rail,69.94578785766748,3171.93299367066,,
6066,80,435,2021-08-29,36,Truck,103.26718653747572,1395.4483614483793,,
6067,8,236,2021-08-29,22,Truck,13.934404776279717,151.5592008621189,,
6068,41,447,2021-08-29,37,Rail,429.3216311683336,2997.345434617508,,
6069,3,453,2021-08-29,35,Rail,263.19685373319044,1670.3589847022563,,
6070,70,691,2021-08-29,97,Rail,435.83271211204766,18421.20679593501,,
6071,22,640,2021-08-30,85,Truck,455.3743803796299,16552.381429794972,,
6072,40,963,2021-08-30,53,Drone,166.76800755264216,3648.746239114817,,
6073,4,441,2021-08-30,97,Rail,10.68560400002054,443.8062558472093,,
6074,18,235,2021-08-30,87,Rail,289.92507677692214,6915.287399428421,,
6075,79,343,2021-08-30,19,Truck,336.6860931516193,1228.9690640354445,,
6076,78,313,2021-08-30,43,Drone,171.49851442413745,2181.359531450036,,
6077,37,26,2021-08-30,35,Drone,214.2612731240361,1309.8289718173137,,
6078,47,303,2021-08-30,71,Drone,320.6704476844024,3568.327236767268,,
6079,60,831,2021-08-30,2,Drone,283.0183120716608,277.3490724161788,,
6080,1,576,2021-08-30,46,Rail,360.34316274035535,4561.575351725007,,
6081,1,736,2021-08-31,50,Truck,126.92550395714753,1569.3322753850612,,
6082,91,572,2021-08-31,41,Drone,310.7695640672631,6248.286683434226,,
6083,63,553,2021-08-31,20,Rail,26.86579688653044,174.4386374538123,,
6084,54,331,2021-08-31,3,Rail,370.3016957394461,164.03474637806949,,
6085,43,247,2021-08-31,21,Drone,50.29038022760198,322.40490201084737,,
6086,82,167,2021-08-31,82,Rail,254.4861612547158,6623.991234487981,,
6087,81,487,2021-08-31,6,Drone,149.40582442958322,304.8257900586824,,
6088,41,159,2021-08-31,13,Drone,379.7284892376675,,,
6089,77,25,2021-08-31,72,Rail,485.3078652718259,10350.107353781266,,
6090,22,939,2021-08-31,8,Truck,314.53744212497713,90.70295079109658,,
6091,7,223,2021-09-01,54,Rail,491.7030115551123,10493.540992561204,,
6092,48,109,2021-09-01,74,Drone,191.6029834034154,3441.7667676062665,,
6093,9,298,2021-09-01,88,Rail,309.06681637637786,5666.670861986434,,
6094,91,881,2021-09-01,75,Rail,356.1684097023701,6937.243664325999,,
6095,34,531,2021-09-01,40,Drone,192.94379285560728,3275.490057820179,,
6096,24,198,2021-09-01,85,Drone,346.0382963323216,14141.10617785656,,
6097,79,241,2021-09-01,63,Truck,347.628752737712,7581.062285433802,,
6098,33,102,2021-09-01,19,Rail,303.9672931308202,1156.4954860915675,,
6099,26,856,2021-09-01,55,Drone,469.8053357174544,12664.03558060075,,
6100,35,298,2021-09-01,46,Rail,225.13645818564888,1265.5248143594392,,
6101,33,484,2021-09-02,28,Drone,315.2095365388136,4041.850908040436,,
6102,23,215,2021-09-02,39,Rail,367.5745500601097,6215.95491063816,,
6103,30,199,2021-09-02,28,Rail,82.73982084982228,378.81346209708295,,
6104,95,793,2021-09-02,91,Truck,362.4135580645928,15560.437323289758,,
6105,15,5,2021-09-02,25,Drone,406.73651841610655,3581.661151305944,,
6106,66,805,2021-09-02,77,Truck,291.8928898445032,3809.24079889228,,
6107,82,829,2021-09-02,43,Rail,421.4735626583715,3008.1143448841403,,
6108,60,512,2021-09-02,37,Drone,1115.338603438078,1841.9852587188373,,
6109,95,443,2021-09-02,34,Truck,32.662689127699394,338.8565821803836,,
6110,71,614,2021-09-02,3,Truck,128.3900207260425,49.06860818999704,,
6111,21,781,2021-09-03,11,Truck,394.6118509936406,1179.7551675682764,,
6112,15,859,2021-09-03,56,Truck,436.4518995429007,8356.83969242694,,
6113,35,526,2021-09-03,84,Rail,173.44641276580552,3127.326115005853,,
6114,9,987,2021-09-03,88,Drone,125.2135472935506,5448.477035261935,,
6115,60,792,2021-09-03,90,Rail,305.833971610834,9374.00288557945,,
6116,58,321,2021-09-03,17,Truck,329.96745167190124,2048.315657112401,,
6117,97,206,2021-09-03,85,Rail,241.1790612327003,9616.58588384381,,
6118,86,386,2021-09-03,83,Drone,218.74471531316377,8547.671666648788,,
6119,64,718,2021-09-03,63,Rail,58.17447649213741,665.6168572759015,,
6120,92,470,2021-09-03,8,Rail,191.30561744857525,737.4658650245643,,
6121,95,993,2021-09-04,80,Drone,149.2907658363844,2540.982669624452,,
6122,85,214,2021-09-04,14,Drone,447.9627356215569,,,
6123,21,794,2021-09-04,52,Drone,97.98474854712131,1493.017485076007,,
6124,25,647,2021-09-04,40,Rail,444.06775957314414,2996.654515586534,,
6125,73,813,2021-09-04,20,Rail,87.03699204363144,263.8763453036138,,
6126,70,502,2021-09-04,45,Drone,368.1505239020965,3178.6777770562667,,
6127,79,908,2021-09-04,7,Drone,378.2955784104623,1210.2170990143638,,
6128,43,539,2021-09-04,19,Truck,338.6033511614977,2224.7549418552308,,
6129,41,557,2021-09-04,48,Drone,68.75921407431845,1435.6968520333633,,
6130,81,343,2021-09-04,20,Rail,222.83275578495665,671.8882543857004,,
6131,69,298,2021-09-05,46,Drone,363.5942464420529,5483.890255077173,,
6132,55,993,2021-09-05,74,Drone,63.63030309127407,2193.268082526091,,
6133,42,727,2021-09-05,84,Drone,365.6619716233646,7032.638044576194,,
6134,48,258,2021-09-05,24,Truck,213.47408828035503,2374.2646918814407,,
6135,70,191,2021-09-05,17,Truck,92.88570880437044,767.1598648731638,,
6136,79,259,2021-09-05,40,Drone,247.4502793587544,3685.06729536798,,
6137,79,710,2021-09-05,50,Truck,3218.108501557645,4073.408677379677,,
6138,7,537,2021-09-05,67,Drone,447.7558788363321,13335.98076220976,,
6139,78,4,2021-09-05,3,Rail,199.57643328434963,138.82428518109373,,
6140,38,948,2021-09-05,3,Rail,85.68975225125617,127.82087514706843,,
6141,21,619,2021-09-06,33,Rail,108.4211722074349,1519.2843642426135,,
6142,25,516,2021-09-06,89,Drone,422.9979289887703,6448.049771521,,
6143,96,37,2021-09-06,86,Rail,455.0737402775078,14316.486337359484,,
6144,28,315,2021-09-06,72,Drone,368.55585761448873,9174.992742188102,,
6145,85,886,2021-09-06,41,Drone,458.2568127598482,6423.129387050577,,
6146,69,747,2021-09-06,10,Drone,481.18838849206287,,,
6147,67,331,2021-09-06,69,Drone,366.69489476807104,3481.7964263206527,,
6148,25,163,2021-09-06,65,Truck,112.86058848497257,1085.504887792681,,
6149,76,63,2021-09-06,47,Drone,92.16255567065888,,,
6150,43,917,2021-09-06,89,Truck,332.41776541072534,10578.875021936898,,
6151,10,750,2021-09-07,4,Truck,190.701925214746,174.55828980001496,,
6152,95,868,2021-09-07,10,Truck,102.84910827134256,193.5252849781401,,
6153,81,807,2021-09-07,74,Rail,20.085234707807864,619.5554568435573,,
6154,32,583,2021-09-07,3,Drone,70.47353846362066,86.60227938136939,,
6155,30,740,2021-09-07,47,Drone,375.4315471062329,7290.928072863132,,
6156,88,997,2021-09-07,14,Truck,35.51439084660127,57.41954885226983,,
6157,20,601,2021-09-07,47,Drone,384.7610669037513,3705.328765021703,,
6158,87,986,2021-09-07,91,Drone,37.325931837732966,1012.6380020994212,,
6159,96,306,2021-09-07,80,Drone,459.3578091549121,10884.19655700261,,
6160,24,723,2021-09-07,94,Rail,355.71293567004733,,,
6161,32,299,2021-09-08,79,Rail,290.452090484984,7794.126719693474,,
6162,10,85,2021-09-08,39,Truck,436.1075118796796,5847.15227291971,,
6163,72,717,2021-09-08,55,Rail,110.65936401485224,985.2091003916954,,
6164,99,669,2021-09-08,24,Rail,103.45986655637516,617.2488175793508,,
6165,14,319,2021-09-08,62,Truck,102.11734973477672,2283.616828228774,,
6166,2,78,2021-09-08,20,Truck,1581.290513625744,482.7030896930072,,
6167,83,535,2021-09-08,48,Truck,132.43127681659152,771.2621723823743,,
6168,18,510,2021-09-08,34,Drone,318.33366032438147,3632.439527786517,,
6169,28,240,2021-09-08,16,Truck,86.86723065512813,318.934624911444,,
6170,14,169,2021-09-08,14,Rail,21.05714283473678,101.30888449358324,,
6171,27,547,2021-09-09,73,Truck,260.1559569699514,5382.7936054861775,,
6172,72,860,2021-09-09,11,Rail,446.7845387253953,2419.7607172577664,,
6173,42,344,2021-09-09,13,Rail,318.31030667187355,871.4443761266698,,
6174,58,679,2021-09-09,84,Drone,205.6718765413355,6094.320887187702,,
6175,38,129,2021-09-09,96,Rail,343.13497371165164,13491.1726973745,,
6176,90,332,2021-09-09,20,Drone,326.4434514191772,1931.441480387061,,
6177,100,336,2021-09-09,22,Truck,465.4940986250029,4119.10605307702,,
6178,13,651,2021-09-09,35,Drone,52.94711276591296,510.77220336463273,,
6179,38,744,2021-09-09,48,Rail,479.78960720439466,7842.39710196936,,
6180,51,74,2021-09-09,39,Rail,127.32147302250414,1009.6873713768553,,
6181,86,948,2021-09-10,30,Truck,314.7234680965266,,,
6182,72,515,2021-09-10,6,Truck,,594.4527737898449,,
6183,47,337,2021-09-10,11,Drone,186.867366002533,284.7080883043727,,
6184,23,523,2021-09-10,41,Drone,309.88661706926604,4916.620132265868,,
6185,17,632,2021-09-10,85,Rail,380.3400762228472,10466.516985366628,,
6186,98,431,2021-09-10,60,Drone,428.6284436977494,11149.572665345038,,
6187,44,793,2021-09-10,88,Drone,266.149945988323,8150.230515452816,,
6188,13,434,2021-09-10,61,Truck,458.4976488446761,11359.115911066425,,
6189,96,845,2021-09-10,15,Rail,101.26132348698236,685.0712584931855,,
6190,99,528,2021-09-10,69,Drone,372.4616761761428,,,
6191,60,583,2021-09-11,39,Rail,,740.8724526194873,,
6192,77,161,2021-09-11,13,Drone,1814.810132070252,,,
6193,26,382,2021-09-11,48,Truck,90.38865046908012,605.6105686994116,,
6194,95,308,2021-09-11,82,Drone,210.10103673133605,6915.766592558169,,
6195,10,246,2021-09-11,38,Truck,187.17136275788948,1523.6061215710831,,
6196,25,197,2021-09-11,23,Truck,486.9476164689765,3542.3070945755017,,
6197,59,492,2021-09-11,73,Drone,301.89217258004203,6398.576531420283,,
6198,88,795,2021-09-11,5,Drone,413.5118495170423,633.7303097188391,,
6199,51,191,2021-09-11,26,Truck,459.961325501192,2015.389558252094,,
6200,2,714,2021-09-11,51,Rail,,6586.847967071984,,
6201,38,785,2021-09-12,20,Drone,466.2056180601272,4435.580190341973,,
6202,11,292,2021-09-12,51,Truck,,2934.8934858704165,,
6203,93,916,2021-09-12,6,Truck,433.584661541377,265.8058885910174,,
6204,98,123,2021-09-12,96,Rail,472.3657860004366,20387.01090662091,,
6205,95,60,2021-09-12,84,Rail,189.602092661017,3022.282209746371,,
6206,38,387,2021-09-12,5,Truck,468.1349653636893,254.36016879845388,,
6207,40,56,2021-09-12,24,Truck,222.08906854912505,985.36368930336,,
6208,79,905,2021-09-12,44,Drone,481.8684270320592,6552.50773499235,,
6209,96,877,2021-09-12,44,Rail,1703.367804446184,1111.2596233426168,,
6210,91,594,2021-09-12,50,Drone,267.8939171544193,4615.506281967222,,
6211,90,644,2021-09-13,80,Drone,339.38551292882204,9317.33809895478,,
6212,85,209,2021-09-13,25,Drone,142.27053919742045,1324.2419525846562,,
6213,82,346,2021-09-13,49,Rail,474.5653034048594,7842.035211947203,,
6214,92,3,2021-09-13,24,Truck,80.56674790682334,529.1365410739543,,
6215,61,337,2021-09-13,18,Rail,292.8904643634354,1456.653551175404,,
6216,16,180,2021-09-13,86,Truck,83.38264677306283,3393.5825518929164,,
6217,26,999,2021-09-13,65,Rail,138.64970839235218,4145.0313868500825,,
6218,33,153,2021-09-13,83,Rail,199.08611873509125,6515.238726347136,,
6219,49,559,2021-09-13,24,Rail,156.66651370880814,795.4278256056837,,
6220,61,519,2021-09-13,7,Drone,116.51981030889604,292.94422856110367,,
6221,2,319,2021-09-14,16,Truck,439.336257336443,1671.144699752472,,
6222,62,656,2021-09-14,37,Rail,,4027.8782172575534,,
6223,43,233,2021-09-14,15,Rail,372.33067267318967,1555.633611073894,,
6224,85,406,2021-09-14,59,Truck,298.5892086733034,6257.550302083294,,
6225,32,631,2021-09-14,31,Truck,165.64011695432973,1950.8347370706283,,
6226,94,113,2021-09-14,44,Rail,34.391103956151994,493.38914849546586,,
6227,65,503,2021-09-14,58,Rail,92.15704835241964,1734.1825381266544,,
6228,9,168,2021-09-14,11,Rail,38.90947353171239,172.21950393377048,,
6229,65,277,2021-09-14,28,Rail,125.16000483766936,,,
6230,87,331,2021-09-14,44,Drone,120.04732878525184,1083.312341101553,,
6231,93,204,2021-09-15,83,Rail,322.9982460178264,12744.05889853412,,
6232,88,730,2021-09-15,98,Drone,441.12363415496526,21577.22542928825,,
6233,30,450,2021-09-15,39,Truck,349.5276832953943,6411.614196380624,,
6234,22,68,2021-09-15,64,Rail,137.65666278207482,,,
6235,71,655,2021-09-15,23,Rail,147.2365835274323,1196.4442810372648,,
6236,96,310,2021-09-15,33,Truck,346.06321417646546,2698.979963801135,,
6237,34,532,2021-09-15,84,Drone,147.70198558807212,2208.5947602350675,,
6238,66,930,2021-09-15,82,Truck,77.71418454470073,2875.922846094092,,
6239,28,666,2021-09-15,28,Rail,207.5234019321124,2589.9149432533018,,
6240,68,670,2021-09-15,44,Rail,79.64453680698689,1327.0068957094013,,
6241,51,692,2021-09-16,24,Rail,103.18401744412388,469.321568399365,,
6242,73,728,2021-09-16,33,Truck,274.5290413518398,2168.407873439576,,
6243,82,68,2021-09-16,78,Rail,422.0741378129784,15678.311651573122,,
6244,29,179,2021-09-16,57,Rail,405.8984245182353,11340.036255831366,,
6245,73,914,2021-09-16,86,Drone,233.376880469875,4819.294293537528,,
6246,84,112,2021-09-16,13,Drone,227.4465823735568,942.5542158217224,,
6247,18,814,2021-09-16,96,Drone,455.1335337496799,16459.895612344146,,
6248,84,736,2021-09-16,37,Truck,181.6206023789979,1516.09496595865,,
6249,74,396,2021-09-16,86,Rail,78.88837170047131,3337.953842589473,,
6250,16,878,2021-09-16,72,Truck,,8472.97936071909,,
6251,43,300,2021-09-17,72,Truck,141.11553222577825,1911.6272282054413,,
6252,61,691,2021-09-17,74,Rail,492.432816438903,11023.536286210245,,
6253,46,828,2021-09-17,90,Drone,32.35100225110432,1415.7272536126177,,
6254,11,673,2021-09-17,64,Rail,80.01007800329172,1130.619243652516,,
6255,18,818,2021-09-17,95,Rail,475.0175761321548,9355.870620136831,,
6256,62,245,2021-09-17,67,Rail,16.96627883383331,124.3651900815174,,
6257,93,80,2021-09-17,74,Rail,,5711.456341343142,,
6258,44,841,2021-09-17,82,Truck,454.0482645608748,18375.546092529097,,
6259,12,424,2021-09-17,74,Truck,27.99103666504029,959.965020531934,,
6260,53,123,2021-09-17,71,Truck,483.5266118250935,15692.787470821797,,
6261,97,666,2021-09-18,99,Rail,39.682426535163245,954.5497880536772,,
6262,40,12,2021-09-18,22,Drone,246.53969130989177,1059.675574066758,,
6263,22,668,2021-09-18,52,Rail,2155.7895392570977,4473.129831233566,,
6264,27,636,2021-09-18,10,Rail,377.4565238112037,1097.5666083482683,,
6265,56,140,2021-09-18,19,Drone,199.18452775209383,1794.081179915566,,
6266,6,1,2021-09-18,10,Truck,400.69524863344,1341.4472015030942,,
6267,16,253,2021-09-18,6,Truck,164.73693406630022,345.4580746525261,,
6268,78,717,2021-09-18,64,Rail,162.59479885323066,1041.2584437767316,,
6269,67,515,2021-09-18,54,Truck,402.4511703311712,9820.901001717531,,
6270,60,936,2021-09-18,17,Rail,382.9725758488013,1587.5538771992467,,
6271,23,955,2021-09-19,99,Rail,337.5902551980143,13251.404795546849,,
6272,89,765,2021-09-19,60,Drone,379.8380857633193,5483.36160514069,,
6273,25,402,2021-09-19,67,Rail,36.19932261193651,823.6763155371451,,
6274,37,207,2021-09-19,28,Truck,403.36141354729546,2317.49466911721,,
6275,11,393,2021-09-19,54,Truck,351.2253116160351,7935.247061521683,,
6276,29,502,2021-09-19,84,Rail,96.84973715669848,1025.834826911179,,
6277,86,809,2021-09-19,39,Drone,87.85439383866358,851.4569677516661,,
6278,19,177,2021-09-19,35,Truck,290.7082242974232,2497.0359556182457,,
6279,32,656,2021-09-19,82,Truck,499.5307109867841,5448.438222829401,,
6280,48,923,2021-09-19,67,Truck,396.62926220864296,12591.90217361434,,
6281,1,563,2021-09-20,21,Truck,210.90622848664685,1935.0347737749296,,
6282,94,189,2021-09-20,5,Rail,214.5681346647872,275.308404255892,,
6283,10,948,2021-09-20,26,Truck,158.7442017704796,1034.5055489109436,,
6284,42,236,2021-09-20,78,Truck,237.49621987811096,3173.887688859981,,
6285,68,860,2021-09-20,48,Truck,460.6948542202738,2653.0137518105576,,
6286,14,673,2021-09-20,76,Drone,242.17680634894143,6561.934951778066,,
6287,65,477,2021-09-20,87,Rail,260.8092826284362,,,
6288,87,934,2021-09-20,31,Truck,,1391.509121790971,,
6289,97,787,2021-09-20,38,Truck,210.649924899743,1497.3420614279737,,
6290,6,233,2021-09-20,42,Truck,45.6210321892041,401.3776867057284,,
6291,89,202,2021-09-21,78,Drone,218.489219206924,2649.745369674657,,
6292,90,403,2021-09-21,63,Truck,483.3583185463776,4853.344105524253,,
6293,80,844,2021-09-21,51,Drone,142.57506936918867,1950.8164994557656,,
6294,86,419,2021-09-21,15,Rail,76.80471432724357,286.49398299353174,,
6295,82,38,2021-09-21,6,Truck,401.707480355521,510.3766960540864,,
6296,20,767,2021-09-21,45,Rail,58.31077733111964,421.746534782073,,
6297,34,176,2021-09-21,35,Drone,73.92706076288476,1180.3772228515722,,
6298,38,387,2021-09-21,8,Drone,255.8457630677001,366.68970509511513,,
6299,38,651,2021-09-21,94,Drone,441.2682422954303,13781.49693027414,,
6300,46,425,2021-09-21,67,Drone,130.5448184153738,1986.556973226864,,
6301,87,259,2021-09-22,62,Rail,450.67242299585433,12037.863981909552,,
6302,69,580,2021-09-22,79,Rail,281.2930412871446,9195.2388348695,,
6303,71,476,2021-09-22,80,Drone,,8443.714566183753,,
6304,21,701,2021-09-22,49,Rail,362.9186511158807,5023.424651039585,,
6305,38,547,2021-09-22,24,Truck,249.9080208439489,2137.444744837621,,
6306,44,312,2021-09-22,67,Truck,348.4812502612272,6464.370103579056,,
6307,63,147,2021-09-22,48,Drone,433.64517112800536,6318.541516580794,,
6308,18,379,2021-09-22,5,Rail,486.0448802245469,1180.2153586150307,,
6309,80,677,2021-09-22,55,Truck,767.7071223955313,1099.1500421603223,,
6310,59,747,2021-09-22,40,Drone,93.73088273687183,1350.5949931554808,,
6311,19,685,2021-09-23,37,Rail,334.995786108227,349.522170510392,,
6312,71,90,2021-09-23,54,Drone,482.8805959086752,12110.588128089745,,
6313,21,596,2021-09-23,90,Rail,303.06590363485503,,,
6314,80,890,2021-09-23,46,Drone,171.41875703533807,3935.47499289596,,
6315,98,946,2021-09-23,97,Rail,348.926645021014,14048.35174965346,,
6316,32,903,2021-09-23,23,Truck,,4722.080127227819,,
6317,62,601,2021-09-23,51,Rail,441.408165324698,5462.956839640585,,
6318,100,346,2021-09-23,62,Truck,210.1592613109562,1424.014500526186,,
6319,12,368,2021-09-23,30,Rail,154.7596845690177,1410.7155595205234,,
6320,26,985,2021-09-23,49,Drone,319.32075039495504,2500.164496097217,,
6321,43,302,2021-09-24,12,Drone,11.543573253550068,29.942030397988955,,
6322,48,74,2021-09-24,42,Drone,400.5407264916806,4383.86327262063,,
6323,33,5,2021-09-24,22,Rail,59.704762299423706,315.0038928569804,,
6324,63,297,2021-09-24,79,Rail,428.7962659225822,15992.089121654417,,
6325,33,577,2021-09-24,35,Truck,461.14196450713456,4411.767470973503,,
6326,38,498,2021-09-24,63,Truck,73.07839338450535,807.5901591895806,,
6327,74,436,2021-09-24,93,Drone,21.292203411467057,568.3058999965327,,
6328,67,4,2021-09-24,81,Truck,28.39014283360577,712.430479258164,,
6329,66,826,2021-09-24,10,Rail,439.3440231489936,604.0414816421478,,
6330,23,736,2021-09-24,12,Rail,157.6907833878017,882.8054035506725,,
6331,89,858,2021-09-25,3,Drone,142.27279393441415,48.27760290248061,,
6332,2,969,2021-09-25,67,Drone,164.2477999028579,3333.6670282885752,,
6333,86,416,2021-09-25,44,Drone,207.40469169714,3453.230420428876,,
6334,8,953,2021-09-25,71,Drone,344.52736468729177,8556.858156553446,,
6335,63,638,2021-09-25,91,Truck,334.6306317701636,11970.206267542522,,
6336,64,479,2021-09-25,65,Drone,189.7256492376008,,,
6337,5,688,2021-09-25,97,Truck,335.9259643241892,3551.257138609956,,
6338,86,195,2021-09-25,54,Truck,222.2373124166863,5383.498044507586,,
6339,71,30,2021-09-25,20,Drone,368.8567439365736,2977.2219602616506,,
6340,91,632,2021-09-25,55,Drone,70.7072503102766,1345.2817064935737,,
6341,92,950,2021-09-26,80,Truck,114.44547520645328,1257.5750324132675,,
6342,75,335,2021-09-26,48,Truck,96.41848562387896,1510.2951211212123,,
6343,66,391,2021-09-26,68,Drone,82.21746200202642,2307.1859560692023,,
6344,62,777,2021-09-26,43,Truck,,368.395124181264,,
6345,68,899,2021-09-26,5,Truck,158.40424490711243,90.92571328601512,,
6346,78,264,2021-09-26,1,Truck,,92.957843780233,,
6347,76,789,2021-09-26,85,Drone,19.689297276208347,526.5710175156088,,
6348,20,108,2021-09-26,87,Truck,,,,
6349,12,841,2021-09-26,66,Rail,132.0282719151022,2250.016947220391,,
6350,83,757,2021-09-26,16,Truck,290.5813824455854,797.297075110044,,
6351,52,285,2021-09-27,43,Drone,499.9707056090361,5357.455261090944,,
6352,16,579,2021-09-27,99,Drone,405.8984782297511,8969.417817008738,,
6353,21,244,2021-09-27,69,Truck,270.01050429727053,6874.349794756037,,
6354,25,134,2021-09-27,84,Truck,317.9399724792969,5854.889575579371,,
6355,23,884,2021-09-27,99,Rail,84.08238692751577,1065.004405574607,,
6356,82,114,2021-09-27,63,Truck,238.8647174846485,4714.152725300504,,
6357,26,587,2021-09-27,39,Drone,332.038133179055,1647.9676600526725,,
6358,39,526,2021-09-27,48,Drone,106.1821401650226,1386.0055152001537,,
6359,43,187,2021-09-27,4,Rail,419.67950021803534,419.48748014073607,,
6360,59,325,2021-09-27,83,Truck,405.65496375745226,6224.595459448075,,
6361,26,544,2021-09-28,42,Drone,422.69232704429385,2181.50237785037,,
6362,90,130,2021-09-28,29,Truck,194.2037769012851,867.3927982941614,,
6363,98,616,2021-09-28,81,Rail,27.45347601271859,310.677329795069,,
6364,100,978,2021-09-28,13,Drone,429.9545999339053,2071.4757682322747,,
6365,64,385,2021-09-28,50,Truck,93.67574736158876,1795.9008537042555,,
6366,6,913,2021-09-28,29,Truck,12.686569344793517,168.59686133234288,,
6367,50,77,2021-09-28,36,Rail,498.9252819640213,8614.37575951742,,
6368,39,705,2021-09-28,38,Rail,176.29176539589733,2469.8012170958914,,
6369,38,620,2021-09-28,23,Rail,311.6382690730321,1366.1150921562578,,
6370,30,933,2021-09-28,31,Drone,283.46091354347175,2595.778724524664,,
6371,23,767,2021-09-29,28,Drone,152.28976072079348,673.4341630015198,,
6372,71,924,2021-09-29,51,Rail,327.0358402067596,8176.187035414474,,
6373,54,329,2021-09-29,37,Truck,382.768505366144,3566.264455906476,,
6374,65,949,2021-09-29,53,Drone,281.5332553456781,7208.452090014873,,
6375,24,583,2021-09-29,17,Truck,217.9152635990935,1245.7878072820515,,
6376,52,750,2021-09-29,22,Truck,,381.7507801674619,,
6377,8,192,2021-09-29,92,Rail,112.27594088761994,1589.1123027088215,,
6378,5,885,2021-09-29,12,Drone,42.2306455927858,213.43978612220832,,
6379,15,364,2021-09-29,15,Drone,340.6820613846862,1513.642507004917,,
6380,51,766,2021-09-29,95,Rail,277.7375430876175,6929.134835785966,,
6381,78,381,2021-09-30,54,Drone,96.09492439171852,1878.136509482118,,
6382,43,80,2021-09-30,81,Rail,,916.6918283647811,,
6383,62,988,2021-09-30,72,Drone,92.80462029919524,2605.003940450764,,
6384,5,408,2021-09-30,67,Drone,461.3989955740805,12951.433145661726,,
6385,74,269,2021-09-30,99,Drone,436.5436503187259,11375.91374333385,,
6386,24,269,2021-09-30,96,Rail,368.2667236341686,,,
6387,39,113,2021-09-30,23,Drone,65.41921857027249,695.0646833676803,,
6388,27,151,2021-09-30,77,Truck,204.36381250695268,1913.0760323799527,,
6389,93,69,2021-09-30,30,Rail,99.42334091122072,992.993670377464,,
6390,4,588,2021-09-30,32,Truck,414.2601592062364,3384.3793819206344,,
6391,94,413,2021-10-01,33,Rail,460.768934614973,2551.433613941737,,
6392,72,94,2021-10-01,55,Truck,273.40886304675473,5335.641963568605,,
6393,95,717,2021-10-01,73,Drone,143.7932022357259,1322.228652046132,,
6394,93,808,2021-10-01,86,Drone,49.72057533494336,796.7310747285616,,
6395,4,276,2021-10-01,15,Truck,211.62221062015283,1210.650379837375,,
6396,44,404,2021-10-01,80,Drone,102.13133064705376,2407.271324043266,,
6397,42,737,2021-10-01,65,Truck,485.7787168788405,4651.68322312815,,
6398,15,116,2021-10-01,64,Truck,,,,
6399,34,778,2021-10-01,33,Truck,93.45421068896138,1086.0975443637872,,
6400,1,324,2021-10-01,66,Rail,306.3953083287107,3162.665645196432,,
6401,90,336,2021-10-02,17,Truck,38.77159839024854,240.279648029556,,
6402,41,522,2021-10-02,50,Drone,131.11987622034167,1454.917249479082,,
6403,29,822,2021-10-02,78,Rail,192.39841861627403,6433.20639049022,,
6404,68,609,2021-10-02,22,Truck,124.4742205299478,,,
